,datadate,prccddiv
2788,2011-02-02,2194.9443097313806
2789,2011-02-03,2200.4228605914236
2790,2011-02-04,2206.7967001380753
2791,2011-02-07,2220.6025351948933
2792,2011-02-08,2230.5888391204735
2793,2011-02-09,2224.6410524927564
2794,2011-02-10,2226.5100019294196
2795,2011-02-11,2239.0825445519113
2796,2011-02-14,2244.887101628217
2797,2011-02-15,2237.8964747271502
2798,2011-02-16,2252.297489739005
2799,2011-02-17,2259.415641946233
2800,2011-02-18,2263.7856982228186
2801,2011-02-22,2217.348408665709
2802,2011-02-23,2203.8913029904616
2803,2011-02-24,2202.2281956651427
2804,2011-02-25,2226.047714369488
2805,2011-02-28,2238.550911968046
2806,2011-03-01,2203.315030871773
2807,2011-03-02,2207.2360702034557
2808,2011-03-03,2245.329795698876
2809,2011-03-04,2228.7785331437403
2810,2011-03-07,2210.2635826626974
2811,2011-03-08,2230.395470856235
2812,2011-03-09,2227.7010097081497
2813,2011-03-10,2185.653307301962
2814,2011-03-11,2201.807205161835
2815,2011-03-14,2188.562142607509
2816,2011-03-15,2164.0618665103634
2817,2011-03-16,2121.937115367088
2818,2011-03-17,2150.4250703388093
2819,2011-03-18,2159.69337889978
2820,2011-03-21,2192.0880567525405
2821,2011-03-22,2184.5697602293585
2822,2011-03-23,2190.9641495912406
2823,2011-03-24,2211.424897937495
2824,2011-03-25,2218.418074224604
2825,2011-03-28,2212.324582727866
2826,2011-03-29,2228.4054874729
2827,2011-03-30,2243.5514074301336
2828,2011-03-31,2239.4413452590675
2829,2011-04-01,2250.582833017339
2830,2011-04-04,2251.6414921463866
2831,2011-04-05,2251.260348247698
2832,2011-04-06,2257.105528217359
2833,2011-04-07,2253.761013708332
2834,2011-04-08,2244.7351376423244
2835,2011-04-11,2238.506805155645
2836,2011-04-12,2221.121398015953
2837,2011-04-13,2221.7722086777558
2838,2011-04-14,2221.9864702505597
2839,2011-04-15,2230.704721465039
2840,2011-04-18,2206.152244215884
2841,2011-04-19,2218.863245517515
2842,2011-04-20,2248.9037292991507
2843,2011-04-21,2260.835752290447
2844,2011-04-25,2257.238451438447
2845,2011-04-26,2277.511054203359
2846,2011-04-27,2292.134720233289
2847,2011-04-28,2300.460972958761
2848,2011-04-29,2305.763076553256
2849,2011-05-02,2301.7214072240877
2850,2011-05-03,2293.9512830155218
2851,2011-05-04,2278.6341854912293
2852,2011-05-05,2258.07641792392
2853,2011-05-06,2266.972183442009
2854,2011-05-09,2277.3017339665007
2855,2011-05-10,2295.7244282439106
2856,2011-05-11,2271.4700438817435
2857,2011-05-12,2282.844757404201
2858,2011-05-13,2264.5172006713146
2859,2011-05-16,2250.6071762159086
2860,2011-05-17,2250.347856310748
2861,2011-05-18,2270.5655363105056
2862,2011-05-19,2275.707120583753
2863,2011-05-20,2258.213493537734
2864,2011-05-23,2231.309115629709
2865,2011-05-24,2229.494292389053
2866,2011-05-25,2236.7488901389856
2867,2011-05-26,2246.126269089229
2868,2011-05-27,2255.7439123547783
2869,2011-05-31,2279.6628725811183
2870,2011-06-01,2227.962339344049
2871,2011-06-02,2225.363263079964
2872,2011-06-03,2203.8112093956797
2873,2011-06-06,2180.1357815879564
2874,2011-06-07,2178.145194898717
2875,2011-06-08,2169.5014544565556
2876,2011-06-09,2185.5184818274015
2877,2011-06-10,2154.9960497086395
2878,2011-06-13,2157.1522288619763
2879,2011-06-14,2184.4786792740474
2880,2011-06-15,2146.447248043578
2881,2011-06-16,2150.577670287885
2882,2011-06-17,2157.1447077489297
2883,2011-06-20,2168.799162425391
2884,2011-06-21,2198.1497730833853
2885,2011-06-22,2184.025848851357
2886,2011-06-23,2177.8539391843674
2887,2011-06-24,2152.310318744444
2888,2011-06-27,2172.079193354027
2889,2011-06-28,2200.684240098708
2890,2011-06-29,2219.1976652066164
2891,2011-06-30,2241.662864815174
2892,2011-07-01,2274.2577995103507
2893,2011-07-05,2271.28864384926
2894,2011-07-06,2274.4214821835417
2895,2011-07-07,2298.310646907732
2896,2011-07-08,2282.323017974322
2897,2011-07-11,2241.071455842818
2898,2011-07-12,2231.1527828403505
2899,2011-07-13,2238.2883457024877
2900,2011-07-14,2223.2863205090316
2901,2011-07-15,2235.6461332763115
2902,2011-07-18,2217.545335431444
2903,2011-07-19,2253.7106274131916
2904,2011-07-20,2252.52466251702
2905,2011-07-21,2283.2267437769106
2906,2011-07-22,2285.343287171218
2907,2011-07-25,2272.4740533388513
2908,2011-07-26,2263.1452098208015
2909,2011-07-27,2217.2875643152947
2910,2011-07-28,2210.3288553113875
2911,2011-07-29,2196.0794574237593
2912,2011-08-01,2187.0029964203363
2913,2011-08-02,2131.103220312744
2914,2011-08-03,2142.5647466696105
2915,2011-08-04,2040.2024880331653
2916,2011-08-05,2039.0443126114694
2917,2011-08-08,1903.474501720293
2918,2011-08-09,1993.7613191178077
2919,2011-08-10,1906.5344980601103
2920,2011-08-11,1995.1370782557867
2921,2011-08-12,2005.673836127716
2922,2011-08-15,2049.5134672747613
2923,2011-08-16,2029.9230613231252
2924,2011-08-17,2032.4143398293754
2925,2011-08-18,1941.919825450299
2926,2011-08-19,1912.7726900256278
2927,2011-08-22,1913.2724559382596
2928,2011-08-23,1978.8946306359649
2929,2011-08-24,2005.1333272749634
2930,2011-08-25,1973.9624030702912
2931,2011-08-26,2004.108995289743
2932,2011-08-29,2061.047463372448
2933,2011-08-30,2066.3663027594866
2934,2011-08-31,2076.7841692920865
2935,2011-09-01,2052.296749839844
2936,2011-09-02,2000.495908914753
2937,2011-09-06,1985.6706055178086
2938,2011-09-07,2043.0461990842425
2939,2011-09-08,2021.4176737978216
2940,2011-09-09,1967.4729055826551
2941,2011-09-12,1981.29969343305
2942,2011-09-13,2000.079668306749
2943,2011-09-14,2027.037220295936
2944,2011-09-15,2062.254813318845
2945,2011-09-16,2074.0643329599097
2946,2011-09-19,2053.7431459874615
2947,2011-09-20,2050.393598099157
2948,2011-09-21,1990.2047373820672
2949,2011-09-22,1926.7574132223765
2950,2011-09-23,1938.7299324523074
2951,2011-09-26,1983.967914227766
2952,2011-09-27,2005.1923035776797
2953,2011-09-28,1964.198105276792
2954,2011-09-29,1980.2294068015565
2955,2011-09-30,1930.7886837219316
2956,2011-10-03,1875.9507782211222
2957,2011-10-04,1918.389944304567
2958,2011-10-05,1953.665513765847
2959,2011-10-06,1989.610824561148
2960,2011-10-07,1973.4229203871735
2961,2011-10-10,2040.7556870819951
2962,2011-10-11,2041.895723008072
2963,2011-10-12,2062.222662538305
2964,2011-10-13,2056.2588936792267
2965,2011-10-14,2091.994745526466
2966,2011-10-17,2051.5441292689948
2967,2011-10-18,2093.434004557189
2968,2011-10-19,2067.2762352287305
2969,2011-10-20,2076.749682029237
2970,2011-10-21,2115.863804860351
2971,2011-10-24,2143.13230625288
2972,2011-10-25,2100.1656970595604
2973,2011-10-26,2122.316194912366
2974,2011-10-27,2195.2151328060204
2975,2011-10-28,2196.130431243336
2976,2011-10-31,2141.810597013561
2977,2011-11-01,2081.9716255607436
2978,2011-11-02,2115.6991196668487
2979,2011-11-03,2155.867111064099
2980,2011-11-04,2142.343177200802
2981,2011-11-07,2155.9996997815433
2982,2011-11-08,2182.6093665147077
2983,2011-11-09,2102.7244193279867
2984,2011-11-10,2121.1364862102073
2985,2011-11-11,2162.48448929856
2986,2011-11-14,2142.092678622204
2987,2011-11-15,2152.7968770171938
2988,2011-11-16,2117.6429445508174
2989,2011-11-17,2082.095046695188
2990,2011-11-18,2081.423130385805
2991,2011-11-21,2042.7069853091846
2992,2011-11-22,2034.4101635405102
2993,2011-11-23,1989.5383861155449
2994,2011-11-25,1984.5014576722174
2995,2011-11-28,2042.8024551028257
2996,2011-11-29,2048.0641981803383
2997,2011-11-30,2137.0772704211277
2998,2011-12-01,2133.0707163927623
2999,2011-12-02,2132.6387391474677
3000,2011-12-05,2154.6804291584426
3001,2011-12-06,2157.0963758692164
3002,2011-12-07,2162.0709823918696
3003,2011-12-08,2116.4066819726427
3004,2011-12-09,2152.145353225042
3005,2011-12-12,2120.153479427224
3006,2011-12-13,2102.147111427765
3007,2011-12-14,2078.5079073025086
3008,2011-12-15,2085.435458885017
3009,2011-12-16,2092.1836853024442
3010,2011-12-19,2067.668872096852
3011,2011-12-20,2129.671569096085
3012,2011-12-21,2133.8573290489767
3013,2011-12-22,2152.0361813796712
3014,2011-12-23,2171.5029106354555
3015,2011-12-27,2171.707291631292
3016,2011-12-28,2145.094391021676
3017,2011-12-29,2168.1174315147105
3018,2011-12-30,2158.93763298488
3019,2012-01-03,2192.3988221935997
3020,2012-01-04,2193.275098244688
3021,2012-01-05,2199.732034911621
3022,2012-01-06,2194.982940512666
3023,2012-01-09,2200.00135652164
3024,2012-01-10,2219.5752521696113
3025,2012-01-11,2220.484877500757
3026,2012-01-12,2225.7421059647027
3027,2012-01-13,2214.727126675415
3028,2012-01-17,2222.5879010686854
3029,2012-01-18,2247.638672410763
3030,2012-01-19,2258.804459318465
3031,2012-01-20,2260.37431545963
3032,2012-01-23,2261.474165198352
3033,2012-01-24,2259.217375228391
3034,2012-01-25,2278.8267624971654
3035,2012-01-26,2265.8425485232756
3036,2012-01-27,2262.347734386289
3037,2012-01-30,2256.718774928307
3038,2012-01-31,2255.6913228151097
3039,2012-02-01,2276.2427150383683
3040,2012-02-02,2278.9165712496083
3041,2012-02-03,2312.4863129382334
3042,2012-02-06,2311.553245000833
3043,2012-02-07,2316.265917358933
3044,2012-02-08,2322.10569682198
3045,2012-02-09,2325.560478027871
3046,2012-02-10,2309.596755100457
3047,2012-02-13,2325.8141366210857
3048,2012-02-14,2323.9981467796565
3049,2012-02-15,2312.2778106078576
3050,2012-02-16,2338.115097498293
3051,2012-02-17,2343.6659721149886
3052,2012-02-21,2345.405271136887
3053,2012-02-22,2337.6657175605187
3054,2012-02-23,2348.106832192391
3055,2012-02-24,2352.343649306275
3056,2012-02-27,2355.741244205035
3057,2012-02-28,2364.0277232174662
3058,2012-02-29,2353.2318856945135
3059,2012-03-01,2367.8663607224253
3060,2012-03-02,2360.2800345808546
3061,2012-03-05,2351.27568904972
3062,2012-03-06,2315.212586473573
3063,2012-03-07,2331.889784428745
3064,2012-03-08,2355.0122551278646
3065,2012-03-09,2363.557891172492
3066,2012-03-12,2364.0968426992017
3067,2012-03-13,2407.7879393964604
3068,2012-03-14,2404.98148770146
3069,2012-03-15,2419.3718253764514
3070,2012-03-16,2422.0945906626066
3071,2012-03-19,2431.7263122012773
3072,2012-03-20,2424.4623499663035
3073,2012-03-21,2420.01938174353
3074,2012-03-22,2402.7069175650954
3075,2012-03-23,2410.164718614934
3076,2012-03-26,2443.6401861043482
3077,2012-03-27,2437.0064111400006
3078,2012-03-28,2425.553076102261
3079,2012-03-29,2421.7047272770465
3080,2012-03-30,2430.6749316336095
3081,2012-04-02,2449.0780698427616
3082,2012-04-03,2439.8877036307063
3083,2012-04-04,2415.0513816165053
3084,2012-04-05,2414.396067866955
3085,2012-04-09,2387.0320215744955
3086,2012-04-10,2346.2726098471144
3087,2012-04-11,2364.090897254554
3088,2012-04-12,2396.692866990509
3089,2012-04-13,2366.844567276273
3090,2012-04-16,2365.6484799915215
3091,2012-04-17,2402.294288879082
3092,2012-04-18,2392.5672896033384
3093,2012-04-19,2378.4802250705193
3094,2012-04-20,2381.324085603266
3095,2012-04-23,2361.3532771762207
3096,2012-04-24,2370.038203484556
3097,2012-04-25,2402.714947779292
3098,2012-04-26,2418.894641337606
3099,2012-04-27,2424.7819501511303
3100,2012-04-30,2415.417914126676
3101,2012-05-01,2429.095402434364
3102,2012-05-02,2423.29397731519
3103,2012-05-03,2405.166321701664
3104,2012-05-04,2366.3850243540924
3105,2012-05-07,2367.263956853221
3106,2012-05-08,2357.452406234728
3107,2012-05-09,2342.309431342417
3108,2012-05-10,2348.9280826565832
3109,2012-05-11,2341.23197036625
3110,2012-05-14,2315.4466506732037
3111,2012-05-15,2302.564609654276
3112,2012-05-16,2293.21467256196
3113,2012-05-17,2258.930170988336
3114,2012-05-18,2242.2541953544433
3115,2012-05-21,2278.244441798844
3116,2012-05-22,2279.40443106366
3117,2012-05-23,2283.3560865258887
3118,2012-05-24,2286.866968778476
3119,2012-05-25,2281.923622975143
3120,2012-05-29,2307.571055403442
3121,2012-05-30,2275.185777491798
3122,2012-05-31,2270.2495143795595
3123,2012-06-01,2214.406438929547
3124,2012-06-04,2214.7012414802275
3125,2012-06-05,2227.453177537656
3126,2012-06-06,2279.417728293521
3127,2012-06-07,2279.277216844128
3128,2012-06-08,2297.815129736909
3129,2012-06-11,2268.939233570097
3130,2012-06-12,2295.4008449417843
3131,2012-06-13,2280.129168648486
3132,2012-06-14,2304.8293915390286
3133,2012-06-15,2328.660271680935
3134,2012-06-18,2332.0663357519807
3135,2012-06-19,2355.0144908878583
3136,2012-06-20,2351.1397335461265
3137,2012-06-21,2299.156295083314
3138,2012-06-22,2315.6507611486104
3139,2012-06-25,2278.9809294502375
3140,2012-06-26,2289.8585946669073
3141,2012-06-27,2310.9813039246096
3142,2012-06-28,2306.22269161265
3143,2012-06-29,2363.7888348018696
3144,2012-07-02,2369.7495943163462
3145,2012-07-03,2385.0556871190784
3146,2012-07-05,2373.912133017596
3147,2012-07-06,2352.3436458681326
3148,2012-07-09,2348.517221338775
3149,2012-07-10,2329.4585649872015
3150,2012-07-11,2329.707907662838
3151,2012-07-12,2318.0931514462955
3152,2012-07-13,2356.3977388665558
3153,2012-07-16,2350.943895346096
3154,2012-07-17,2368.3636426673525
3155,2012-07-18,2384.5437281872228
3156,2012-07-19,2391.272528641777
3157,2012-07-20,2367.2631682208844
3158,2012-07-23,2346.2205934634985
3159,2012-07-24,2325.0206262628258
3160,2012-07-25,2324.333267115175
3161,2012-07-26,2362.8472739412987
3162,2012-07-27,2408.068425140357
3163,2012-07-30,2406.989030419969
3164,2012-07-31,2396.6195092241533
3165,2012-08-01,2389.734397600971
3166,2012-08-02,2372.3082803506486
3167,2012-08-03,2417.772300905906
3168,2012-08-06,2423.459351137752
3169,2012-08-07,2435.878137439769
3170,2012-08-08,2438.158621535346
3171,2012-08-09,2440.225753082336
3172,2012-08-10,2445.643355236699
3173,2012-08-13,2443.046520871352
3174,2012-08-14,2443.158608776335
3175,2012-08-15,2446.816659127114
3176,2012-08-16,2464.381474115001
3177,2012-08-17,2468.998526172706
3178,2012-08-20,2468.994248416574
3179,2012-08-21,2460.4051761490155
3180,2012-08-22,2461.1192853420894
3181,2012-08-23,2441.2885781978302
3182,2012-08-24,2457.4016573018944
3183,2012-08-27,2456.217703754739
3184,2012-08-28,2454.3886256253286
3185,2012-08-29,2457.045330925866
3186,2012-08-30,2438.1986319749444
3187,2012-08-31,2450.598146417612
3188,2012-09-04,2447.7981383168744
3189,2012-09-05,2445.8054580522594
3190,2012-09-06,2496.1234666438213
3191,2012-09-07,2506.366521715267
3192,2012-09-10,2491.114930316977
3193,2012-09-11,2498.9519558875227
3194,2012-09-12,2504.8407942784515
3195,2012-09-13,2546.030721660526
3196,2012-09-14,2556.132228808458
3197,2012-09-17,2548.2566731576744
3198,2012-09-18,2545.045159105894
3199,2012-09-19,2548.1119441984238
3200,2012-09-20,2547.1065662949445
3201,2012-09-21,2546.922609161661
3202,2012-09-24,2541.2268698928315
3203,2012-09-25,2514.8318501662834
3204,2012-09-26,2500.91793182502
3205,2012-09-27,2525.22562269923
3206,2012-09-28,2513.9257456758287
3207,2012-10-01,2520.711307845708
3208,2012-10-02,2523.07944791135
3209,2012-10-03,2532.7902457072964
3210,2012-10-04,2550.9844441793657
3211,2012-10-05,2551.0250304965134
3212,2012-10-08,2542.2055855490676
3213,2012-10-09,2517.1381840509007
3214,2012-10-10,2501.747171910367
3215,2012-10-11,2502.6561954331146
3216,2012-10-12,2495.280460504025
3217,2012-10-15,2515.4410177929544
3218,2012-10-16,2541.283289376603
3219,2012-10-17,2552.0479264980327
3220,2012-10-18,2545.946660240333
3221,2012-10-19,2503.802622132247
3222,2012-10-22,2504.958689685694
3223,2012-10-23,2468.77698070652
3224,2012-10-24,2461.1768031945276
3225,2012-10-25,2468.5963474615337
3226,2012-10-26,2466.8005310124477
3227,2012-10-31,2467.507697092772
3228,2012-11-01,2494.665404665518
3229,2012-11-02,2471.300145325002
3230,2012-11-05,2476.939501094099
3231,2012-11-06,2496.458457941475
3232,2012-11-07,2439.4755382311655
3233,2012-11-08,2409.7212743151836
3234,2012-11-09,2413.924943017135
3235,2012-11-12,2414.2385084795546
3236,2012-11-13,2405.379281356829
3237,2012-11-14,2372.937599610072
3238,2012-11-15,2369.319816721315
3239,2012-11-16,2381.0185130615782
3240,2012-11-19,2428.473406102489
3241,2012-11-20,2430.293836317289
3242,2012-11-21,2435.971362338983
3243,2012-11-23,2468.0568955930594
3244,2012-11-26,2463.118884198864
3245,2012-11-27,2450.4774951457225
3246,2012-11-28,2470.4676091116953
3247,2012-11-29,2481.4205403088476
3248,2012-11-30,2481.8219839229578
3249,2012-12-03,2470.0717131704764
3250,2012-12-04,2465.899101864566
3251,2012-12-05,2470.592223887782
3252,2012-12-06,2479.402630161582
3253,2012-12-07,2486.835662121873
3254,2012-12-10,2487.7768816195485
3255,2012-12-11,2504.0762298609
3256,2012-12-12,2505.755701272394
3257,2012-12-13,2490.5627451408377
3258,2012-12-14,2480.356577609564
3259,2012-12-17,2509.8426759934946
3260,2012-12-18,2538.7160943646786
3261,2012-12-19,2519.5411668534457
3262,2012-12-20,2533.9073750011958
3263,2012-12-21,2510.3187238702903
3264,2012-12-24,2504.510684734205
3265,2012-12-26,2492.5443312220696
3266,2012-12-27,2489.9722260213684
3267,2012-12-28,2462.7066015697255
3268,2012-12-31,2504.4429995153014
3269,2013-01-02,2568.5525258143925
3270,2013-01-03,2563.1865127351966
3271,2013-01-04,2575.6586576617865
3272,2013-01-07,2567.62930038194
3273,2013-01-08,2560.172220564782
3274,2013-01-09,2567.0178366112377
3275,2013-01-10,2586.5223005062385
3276,2013-01-11,2586.6854586413974
3277,2013-01-14,2584.268220431213
3278,2013-01-15,2587.1995610568115
3279,2013-01-16,2588.0165892272053
3280,2013-01-17,2602.640378416854
3281,2013-01-18,2611.544719269666
3282,2013-01-22,2623.220681099815
3283,2013-01-23,2627.228931707277
3284,2013-01-24,2627.3285023238036
3285,2013-01-25,2641.6410666858283
3286,2013-01-28,2636.8305432550874
3287,2013-01-29,2650.4297781828727
3288,2013-01-30,2640.769914312167
3289,2013-01-31,2634.160648971152
3290,2013-02-01,2660.698983626049
3291,2013-02-04,2630.0511445914553
3292,2013-02-05,2657.7641638456676
3293,2013-02-06,2659.552909977656
3294,2013-02-07,2655.8364402221628
3295,2013-02-08,2670.8523407599178
3296,2013-02-11,2669.3659326476427
3297,2013-02-12,2673.767551155899
3298,2013-02-13,2676.600622012376
3299,2013-02-14,2678.769381813677
3300,2013-02-15,2676.208248847583
3301,2013-02-19,2696.264817194121
3302,2013-02-20,2662.9363310318568
3303,2013-02-21,2646.7456595393983
3304,2013-02-22,2670.3564525585766
3305,2013-02-25,2621.462493856383
3306,2013-02-26,2637.894247358257
3307,2013-02-27,2672.106072136565
3308,2013-02-28,2669.9191026708445
3309,2013-03-01,2676.1753796388684
3310,2013-03-04,2688.5437229626823
3311,2013-03-05,2714.3520642545805
3312,2013-03-06,2718.070696441955
3313,2013-03-07,2723.272016069622
3314,2013-03-08,2735.6694206332436
3315,2013-03-11,2744.8118149696656
3316,2013-03-12,2738.3540383206623
3317,2013-03-13,2742.873369426797
3318,2013-03-14,2758.299446895612
3319,2013-03-15,2753.8218010194487
3320,2013-03-18,2738.6776632854744
3321,2013-03-19,2732.0902601269913
3322,2013-03-20,2750.416519482424
3323,2013-03-21,2727.68935512839
3324,2013-03-22,2747.246038869967
3325,2013-03-25,2738.080463605692
3326,2013-03-26,2760.3209403116466
3327,2013-03-27,2758.8524170491614
3328,2013-03-28,2770.0497982917564
3329,2013-04-01,2757.826008046943
3330,2013-04-02,2772.111752456832
3331,2013-04-03,2743.3795996445165
3332,2013-04-04,2754.669760555243
3333,2013-04-05,2742.8569796993347
3334,2013-04-08,2761.048980726338
3335,2013-04-09,2770.8420480775007
3336,2013-04-10,2804.8062015926052
3337,2013-04-11,2815.018588508502
3338,2013-04-12,2807.0976859558787
3339,2013-04-15,2742.6273794990725
3340,2013-04-16,2781.855102740376
3341,2013-04-17,2742.012937849145
3342,2013-04-18,2723.723762675232
3343,2013-04-19,2747.9388587693265
3344,2013-04-22,2760.7987114923635
3345,2013-04-23,2789.557132159625
3346,2013-04-24,2789.93165036165
3347,2013-04-25,2801.2781557747994
3348,2013-04-26,2796.2385565572213
3349,2013-04-29,2816.390243082465
3350,2013-04-30,2823.419358763187
3351,2013-05-01,2797.2794867342436
3352,2013-05-02,2823.821205182985
3353,2013-05-03,2853.8842846474704
3354,2013-05-06,2859.343870687679
3355,2013-05-07,2874.4616863674064
3356,2013-05-08,2887.6075621329637
3357,2013-05-09,2878.3009296140553
3358,2013-05-10,2890.7711682206373
3359,2013-05-13,2891.172252580501
3360,2013-05-14,2921.123347614409
3361,2013-05-15,2936.9820400040376
3362,2013-05-16,2922.396733399038
3363,2013-05-17,2952.559583933971
3364,2013-05-20,2950.5306792501874
3365,2013-05-21,2955.6949680114867
3366,2013-05-22,2931.5764004647067
3367,2013-05-23,2923.425626333337
3368,2013-05-24,2921.8776548942005
3369,2013-05-28,2940.4511891272864
3370,2013-05-29,2920.1848309715974
3371,2013-05-30,2931.39271889217
3372,2013-05-31,2889.464397795537
3373,2013-06-03,2906.912217947352
3374,2013-06-04,2891.0153531491796
3375,2013-06-05,2851.889005671108
3376,2013-06-06,2876.5009613416855
3377,2013-06-07,2913.459004763005
3378,2013-06-10,2912.627579564877
3379,2013-06-11,2883.0734169762486
3380,2013-06-12,2859.6172800497084
3381,2013-06-13,2902.316876930673
3382,2013-06-14,2885.2438171717513
3383,2013-06-17,2907.1150397546976
3384,2013-06-18,2929.8128383622
3385,2013-06-19,2889.252274623894
3386,2013-06-20,2817.435214812893
3387,2013-06-21,2824.9652986127217
3388,2013-06-24,2790.6598398190804
3389,2013-06-25,2817.4373443362265
3390,2013-06-26,2845.0373253798107
3391,2013-06-27,2862.9183158626142
3392,2013-06-28,2850.662299581554
3393,2013-07-01,2866.4114107648693
3394,2013-07-02,2865.4763378429557
3395,2013-07-03,2867.853994679805
3396,2013-07-05,2897.1159962380702
3397,2013-07-08,2913.202708289479
3398,2013-07-09,2934.310496314532
3399,2013-07-10,2934.9682338457096
3400,2013-07-11,2975.0577054791024
3401,2013-07-12,2984.235833931963
3402,2013-07-15,2988.3472357759356
3403,2013-07-16,2977.2605953634074
3404,2013-07-17,2985.8522250460915
3405,2013-07-18,3001.209534775449
3406,2013-07-19,3006.129300226107
3407,2013-07-22,3012.297423701152
3408,2013-07-23,3006.7175235453446
3409,2013-07-24,2995.2961816282896
3410,2013-07-25,3003.007655155461
3411,2013-07-26,3005.507090702933
3412,2013-07-29,2994.4546479502346
3413,2013-07-30,2995.677997707784
3414,2013-07-31,2995.715969880905
3415,2013-08-01,3033.5875276959255
3416,2013-08-02,3038.6296402724806
3417,2013-08-05,3034.429906426096
3418,2013-08-06,3017.1554719548026
3419,2013-08-07,3006.6310633471003
3420,2013-08-08,3019.0044948934615
3421,2013-08-09,3008.790169977003
3422,2013-08-12,3005.416998084717
3423,2013-08-13,3014.430929726904
3424,2013-08-14,2999.4227503927054
3425,2013-08-15,2957.0832269997677
3426,2013-08-16,2947.462983235907
3427,2013-08-19,2930.2661891646326
3428,2013-08-20,2941.579828183476
3429,2013-08-21,2924.7266405618793
3430,2013-08-22,2949.9571913179884
3431,2013-08-23,2962.058984531783
3432,2013-08-26,2950.132194002337
3433,2013-08-27,2903.288078497871
3434,2013-08-28,2911.827423693681
3435,2013-08-29,2917.9642892154143
3436,2013-08-30,2908.9552150088
3437,2013-09-03,2921.2280132778924
3438,2013-09-04,2945.6165693259913
3439,2013-09-05,2949.2684624719445
3440,2013-09-06,2949.798060917313
3441,2013-09-09,2979.453642954401
3442,2013-09-10,3001.358659731873
3443,2013-09-11,3010.9364425667754
3444,2013-09-12,3001.6165736668004
3445,2013-09-13,3009.7885683004606
3446,2013-09-16,3026.939125468536
3447,2013-09-17,3039.7546998191624
3448,2013-09-18,3076.8073795166474
3449,2013-09-19,3071.614117711548
3450,2013-09-20,3049.471003024151
3451,2013-09-23,3035.085431426577
3452,2013-09-24,3027.5171149834887
3453,2013-09-25,3019.3076291633524
3454,2013-09-26,3030.4117951287335
3455,2013-09-27,3018.235680880335
3456,2013-09-30,3000.1785140932293
3457,2013-10-01,3024.3798800125955
3458,2013-10-02,3022.9513294719522
3459,2013-10-03,2995.811707939613
3460,2013-10-04,3017.0502863373026
3461,2013-10-07,2991.385407011168
3462,2013-10-08,2955.4105323731587
3463,2013-10-09,2957.3987762312067
3464,2013-10-10,3022.4277807476833
3465,2013-10-11,3041.4254435394205
3466,2013-10-14,3053.8353259716414
3467,2013-10-15,3032.272876093715
3468,2013-10-16,3074.542034416475
3469,2013-10-17,3095.419574440651
3470,2013-10-18,3115.7705816017133
3471,2013-10-21,3116.089339113516
3472,2013-10-22,3133.9757230081605
3473,2013-10-23,3119.1968569112673
3474,2013-10-24,3129.408623682271
3475,2013-10-25,3143.155959712826
3476,2013-10-28,3147.3591597980344
3477,2013-10-29,3165.1072772805946
3478,2013-10-30,3149.925214278564
3479,2013-10-31,3138.089990458623
3480,2013-11-01,3147.21319953225
3481,2013-11-04,3158.474147547494
3482,2013-11-05,3149.957745726056
3483,2013-11-06,3165.1255702590324
3484,2013-11-07,3124.1191522454287
3485,2013-11-08,3166.105104016303
3486,2013-11-11,3168.4056509995353
3487,2013-11-12,3161.10284739572
3488,2013-11-13,3187.6412141201927
3489,2013-11-14,3203.6495523544154
3490,2013-11-15,3217.197512294174
3491,2013-11-18,3205.4637158468477
3492,2013-11-19,3199.510500886193
3493,2013-11-20,3188.0352605850544
3494,2013-11-21,3214.161711481297
3495,2013-11-22,3230.5433534807207
3496,2013-11-25,3226.5318801247904
3497,2013-11-26,3227.359635405993
3498,2013-11-27,3236.1375739262835
3499,2013-11-29,3233.7200603183655
3500,2013-12-02,3225.059328132525
3501,2013-12-03,3214.9540270876864
3502,2013-12-04,3211.58771527904
3503,2013-12-05,3197.7593435238296
3504,2013-12-06,3233.993416453818
3505,2013-12-09,3239.992432961969
3506,2013-12-10,3229.7151840633724
3507,2013-12-11,3193.5200277274294
3508,2013-12-12,3182.330064727237
3509,2013-12-13,3182.0726373547486
3510,2013-12-16,3202.220876534043
3511,2013-12-17,3192.329443871817
3512,2013-12-18,3245.588241320235
3513,2013-12-19,3244.1537990828824
3514,2013-12-20,3259.7939751626805
3515,2013-12-23,3277.6223157844333
3516,2013-12-24,3287.548388707768
3517,2013-12-26,3303.1509838327447
3518,2013-12-27,3302.656077548954
3519,2013-12-30,3302.304027383788
3520,2013-12-31,3315.5852920389834
3521,2014-01-02,3286.6873421471596
3522,2014-01-03,3285.68305133138
3523,2014-01-06,3277.4832650494845
3524,2014-01-07,3297.4493046060143
3525,2014-01-08,3297.7374183273582
3526,2014-01-09,3298.869327644558
3527,2014-01-10,3306.4911814946627
3528,2014-01-13,3265.269708856608
3529,2014-01-14,3300.609663894278
3530,2014-01-15,3317.7455372079976
3531,2014-01-16,3313.3607518448816
3532,2014-01-17,3300.5113218624997
3533,2014-01-21,3309.740689185735
3534,2014-01-22,3312.0421160421865
3535,2014-01-23,3282.639898117549
3536,2014-01-24,3214.127277625338
3537,2014-01-27,3198.570951621809
3538,2014-01-28,3218.214741251698
3539,2014-01-29,3185.7012732250323
3540,2014-01-30,3221.778288221477
3541,2014-01-31,3200.9519944467565
3542,2014-02-03,3127.8652844360254
